PUL0267	200
PUL0335	180
PUL0017	161
PUL04608	144
PUL0340	119
PUL0333	113
PUL01060	111
PUL0339	97
PUL0038	94
PUL03390	94
PUL0106	91
PUL00706	88
PUL00290	84
PUL03904	84
PUL0009	83
PUL0584	82
PUL03004	81
PUL00615	80
PUL0316	80
PUL03680	77
PUL0404	75
PUL0598	73
PUL0121	71
PUL04298	69
PUL0399	68
PUL01016	67
PUL0217	67
PUL03351	67
PUL0205	65
PUL0176	64
PUL01080	63
PUL04599	61
PUL01455	56
PUL0390	54
PUL0049	53
PUL0291	50
PUL01846	49
PUL0058	48
PUL02181	48
PUL0527	47
PUL0180	46
PUL0236	41
PUL03412	38
PUL02670	36
PUL0337	33
PUL04132	31
PUL04299	31
PUL01249	29
PUL0573	28
PUL0396	27
PUL0093	26
PUL0103	24
PUL0108	24
PUL0178	22
PUL0454	22
PUL00500	21
PUL0155	21
PUL0216	20
PUL0270	20
PUL0406	20
PUL0410	20
PUL04135	20
PUL00495	19
PUL00614	19
PUL01212	19
PUL03363	19
PUL04066	19
PUL0414	19
PUL0577	19
PUL0303	18
PUL03355	18
PUL04134	18
PUL0212	17
PUL0269	17
PUL0401	17
PUL04930	17
PUL00493	16
PUL0225	16
PUL0309	16
PUL0365	16
PUL0443	16
PUL0013	15
PUL0148	15
PUL0152	15
PUL0299	15
PUL05000	15
PUL05304	15
PUL0599	15
PUL01083	14
PUL0375	14
PUL0431	14
PUL0460	14
PUL04600	14
PUL0039	13
PUL03393	13
PUL0227	12
PUL0329	12
PUL03398	12
PUL0347	12
PUL0409	12
PUL0459	12
PUL01218	11
PUL0160	11
PUL03345	11
PUL0436	11
PUL05020	11
PUL00475	10
PUL0199	10
PUL0281	10
PUL03298	10
PUL03391	10
PUL0430	10
PUL0506	10
PUL05302	10
PUL0024	9
PUL0101	9
PUL0144	9
PUL0214	9
PUL0226	9
PUL03403	9
PUL04144	9
PUL0474	9
PUL0519	9
PUL0008	8
PUL00360	8
PUL01030	8
PUL01081	8
PUL01210	8
PUL01217	8
PUL01610	8
PUL0206	8
PUL0247	8
PUL0266	8
PUL0318	8
PUL0328	8
PUL0332	8
PUL03332	8
PUL03358	8
PUL0384	8
PUL04133	8
PUL04592	8
PUL0475	8
PUL0569	8
PUL00136	7
PUL0094	7
PUL01010	7
PUL01615	7
PUL0184	7
PUL02359	7
PUL02500	7
PUL02506	7
PUL0282	7
PUL0429	7
PUL04609	7
PUL0468	7
PUL04688	7
PUL0479	7
PUL0487	7
PUL05160	7
PUL0572	7
PUL0007	6
PUL0037	6
PUL01082	6
PUL01101	6
PUL01248	6
