PUL0049	1.04e-32	3300015214_60
PUL0049	2.28e-17	3300015214_60
PUL0049	3.57e-145	3300015214_60
PUL0049	3.81e-11	3300015214_60
PUL0049	6.54e-43	3300015214_60
PUL0106	1.67e-91	3300015214_60
PUL0121	3.38e-25	3300015214_60
PUL0121	5.72e-36	3300015214_60
PUL0121	7.08e-32	3300015214_60
PUL0123	7.31e-29	3300015214_60
PUL0178	1.43e-45	3300015214_60
PUL0178	1.99e-06	3300015214_60
PUL0180	2.03e-66	3300015214_60
PUL0180	8.29e-58	3300015214_60
PUL0212	1.65e-175	3300015214_60
PUL0212	2.52e-179	3300015214_60
PUL0214	4.26e-99	3300015214_60
PUL0216	8.9e-60	3300015214_60
PUL0237	1.09e-50	3300015214_60
PUL0267	1.38e-20	3300015214_60
PUL0267	3.16e-227	3300015214_60
PUL0267	7.67e-52	3300015214_60
PUL0269	2.43e-48	3300015214_60
PUL0302	4.3e-12	3300015214_60
PUL0309	1.5e-80	3300015214_60
PUL0316	6.16e-103	3300015214_60
PUL0333	1.13e-64	3300015214_60
PUL0340	2.61e-109	3300015214_60
PUL0340	7.11e-136	3300015214_60
PUL0368	5.05e-33	3300015214_60
PUL0406	2.89e-05	3300015214_60
PUL0406	0.00038	3300015214_60
PUL0423	1.29e-101	3300015214_60
PUL0438	1.88e-08	3300015214_60
PUL0454	1.93e-31	3300015214_60
PUL0454	5.25e-32	3300015214_60
PUL0454	6.3e-52	3300015214_60
PUL0459	1.23e-32	3300015214_60
PUL0459	4.63e-33	3300015214_60
PUL00475	9.86e-54	3300015214_60
PUL00478	3.53e-47	3300015214_60
PUL00479	1.41e-61	3300015214_60
PUL00495	3.52e-27	3300015214_60
PUL00500	3.84e-35	3300015214_60
PUL0527	1.41e-87	3300015214_60
PUL0534	1.31e-35	3300015214_60
PUL0584	3.15e-69	3300015214_60
PUL00615	2.71e-44	3300015214_60
PUL00706	1.45e-36	3300015214_60
PUL01014	4.13e-38	3300015214_60
PUL01060	1.65e-19	3300015214_60
PUL01060	8.89e-17	3300015214_60
PUL01071	4.9e-60	3300015214_60
PUL01074	1.55e-21	3300015214_60
PUL01080	4.5e-46	3300015214_60
PUL01080	5.83e-43	3300015214_60
PUL01080	6.74e-41	3300015214_60
PUL01218	8.12e-50	3300015214_60
PUL01247	4.17e-40	3300015214_60
PUL01450	1.07e-19	3300015214_60
PUL01450	2.17e-19	3300015214_60
PUL01477	8.54e-37	3300015214_60
PUL01622	2.89e-13	3300015214_60
PUL03295	1.15e-21	3300015214_60
PUL03332	1.03e-07	3300015214_60
PUL03358	5.16e-40	3300015214_60
PUL03390	1.4e-133	3300015214_60
PUL03412	7.36e-06	3300015214_60
PUL03412	9.94e-87	3300015214_60
PUL03687	1.37e-20	3300015214_60
PUL03904	5.4e-43	3300015214_60
PUL04066	5.68e-103	3300015214_60
PUL04132	3.86e-43	3300015214_60
PUL04142	2.17e-08	3300015214_60
PUL04299	5.11e-23	3300015214_60
PUL04299	9.49e-36	3300015214_60
PUL04600	8.22e-09	3300015214_60
PUL04605	1.36e-09	3300015214_60
PUL04605	2.49e-20	3300015214_60
PUL04608	6.76e-39	3300015214_60
PUL04630	1.84e-09	3300015214_60
PUL04930	5.85e-90	3300015214_60
PUL05302	1.35e-23	3300015214_60
PUL046003	3.64e-27	3300015214_60
PUL0049	1.44e-144	3300025393_14
PUL0121	1.04e-30	3300025393_14
PUL0212	1.33e-171	3300025393_14
PUL0212	1.44e-182	3300025393_14
PUL0214	1.76e-98	3300025393_14
PUL0267	1.02e-224	3300025393_14
PUL0267	2.98e-05	3300025393_14
PUL0316	6.33e-100	3300025393_14
PUL0390	3.1e-79	3300025393_14
PUL00475	1.44e-49	3300025393_14
PUL00478	2.18e-50	3300025393_14
PUL00706	1.37e-36	3300025393_14
PUL01010	2.44e-62	3300025393_14
PUL01080	4.06e-40	3300025393_14
PUL01101	8.98e-48	3300025393_14
PUL01137	6.01e-55	3300025393_14
PUL01822	2.71e-25	3300025393_14
PUL03332	7.05e-67	3300025393_14
PUL03412	3.8e-87	3300025393_14
PUL04290	1.43e-91	3300025393_14
PUL04299	1.74e-37	3300025393_14
PUL04299	9.57e-27	3300025393_14
PUL04930	1.23e-86	3300025393_14
