PUL0017	1.53e-207	3300006517_10
PUL0017	2.95e-180	3300006517_10
PUL0049	1.21e-121	3300006517_10
PUL0049	8.84e-38	3300006517_10
PUL0058	4.69e-182	3300006517_10
PUL0093	8.02e-189	3300006517_10
PUL0106	1.37e-133	3300006517_10
PUL0121	1.05e-23	3300006517_10
PUL0210	2.64e-40	3300006517_10
PUL0212	2.43e-97	3300006517_10
PUL0212	5.74e-151	3300006517_10
PUL0266	1.5e-158	3300006517_10
PUL0333	1.46e-19	3300006517_10
PUL01060	5.31e-179	3300006517_10
PUL01455	1.4e-79	3300006517_10
PUL02508	3.23e-108	3300006517_10
PUL02670	1.26e-304	3300006517_10
PUL03295	5.26e-24	3300006517_10
PUL03398	2.32e-171	3300006517_10
PUL04066	3.34e-190	3300006517_10
PUL04603	1.58e-11	3300006517_10
PUL04608	1.2e-65	3300006517_10
PUL04608	1.28e-52	3300006517_10
PUL04608	5.09e-103	3300006517_10
PUL04608	5.11e-72	3300006517_10
PUL04608	7.91e-101	3300006517_10
PUL04608	8.29e-68	3300006517_10
PUL05300	9.64e-21	3300006517_10
PUL0012	2.06e-64	3300006517_8
PUL0017	1.47e-182	3300006517_8
PUL0049	3.78e-152	3300006517_8
PUL0212	1.81e-166	3300006517_8
PUL0267	3.69e-246	3300006517_8
PUL0267	6.3e-71	3300006517_8
PUL0282	1.43e-24	3300006517_8
PUL0340	1.35e-97	3300006517_8
PUL0340	1.39e-156	3300006517_8
PUL0390	4.28e-57	3300006517_8
PUL0486	1.09e-37	3300006517_8
PUL0506	7.97e-109	3300006517_8
PUL01013	6.02e-55	3300006517_8
PUL01073	2.07e-42	3300006517_8
PUL01610	1.08e-27	3300006517_8
PUL04600	1.13e-18	3300006517_8
PUL04608	1.1e-28	3300006517_8
PUL0017	5.02e-178	3300023187_6
PUL0106	9.93e-161	3300023187_6
PUL0473	4e-25	3300023187_6
PUL00493	1.13e-297	3300023187_6
PUL0527	1.05e-90	3300023187_6
PUL0527	1.18e-248	3300023187_6
PUL01080	2.53e-43	3300023187_6
PUL01455	3.65e-247	3300023187_6
PUL03345	1.91e-211	3300023187_6
PUL04066	7.18e-173	3300023187_6
PUL00014	5.13e-131	3300023187_9
PUL0017	1.38e-189	3300023187_9
PUL0049	5.73e-132	3300023187_9
PUL0058	4.51e-192	3300023187_9
PUL00081	9.72e-49	3300023187_9
PUL0106	7.45989718655698e-320	3300023187_9
PUL0236	3.53e-150	3300023187_9
