PUL01455	50
PUL0017	45
PUL0316	45
PUL0168	34
PUL0347	31
PUL02482	29
PUL00692	28
PUL0058	27
PUL0100	27
PUL0586	27
PUL05302	26
PUL00495	25
PUL0041	24
PUL03357	24
PUL0584	24
PUL00106	22
PUL00500	22
PUL0246	22
PUL0296	21
PUL0335	21
PUL0106	20
PUL0267	20
PUL0324	20
PUL01846	18
PUL03299	17
PUL03353	17
PUL04612	17
PUL00614	16
PUL0390	16
PUL03004	15
PUL0420	15
PUL0449	15
PUL0459	15
PUL0599	15
PUL0121	14
PUL0022	13
PUL0111	13
PUL0298	13
PUL0410	13
PUL0049	12
PUL0206	12
PUL04930	12
PUL0037	11
PUL01060	11
PUL02025	10
PUL02300	10
PUL0038	9
PUL0152	9
PUL0366	9
PUL0446	9
PUL0180	8
PUL02863	8
PUL03904	8
PUL0396	8
PUL0024	7
PUL00601	7
PUL0088	7
PUL0349	7
PUL04605	7
PUL04608	7
PUL01358	6
PUL01980	6
PUL03368	6
PUL0401	6
PUL0579	6
PUL00292	5
PUL01847	5
PUL0255	5
PUL02705	5
PUL0332	5
PUL05304	5
PUL0574	5
PUL0602	5
PUL00290	4
PUL0035	4
PUL0060	4
PUL00699	4
PUL0081	4
PUL01816	4
PUL0216	4
PUL0225	4
PUL0236	4
PUL0266	4
PUL0333	4
PUL03338	4
PUL0340	4
PUL03401	4
PUL0351	4
PUL04135	4
PUL0428	4
PUL04299	4
PUL04600	4
PUL04940	4
PUL05600	4
PUL00135	3
PUL0026	3
PUL00475	3
PUL0101	3
PUL01080	3
PUL0150	3
PUL0169	3
PUL0182	3
PUL0245	3
PUL0290	3
PUL0321	3
PUL03379	3
PUL0365	3
PUL0373	3
PUL0409	3
PUL0458	3
PUL0571	3
PUL00132	2
PUL0053	2
PUL00612	2
PUL0108	2
PUL01087	2
PUL0122	2
PUL01346	2
PUL01622	2
PUL0209	2
PUL0210	2
PUL0238	2
PUL0291	2
PUL0303	2
PUL0309	2
PUL03332	2
PUL03354	2
PUL0339	2
PUL03403	2
PUL03462	2
PUL03464	2
PUL0368	2
PUL0375	2
PUL04062	2
PUL04132	2
PUL0443	2
PUL0457	2
PUL0544	2
PUL06015	2
PUL0006	1
PUL00130	1
PUL00133	1
PUL00138	1
PUL0014	1
PUL00241	1
PUL0025	1
PUL00360	1
PUL00473	1
PUL00477	1
PUL0051	1
PUL0057	1
PUL00629	1
PUL00706	1
PUL0071	1
PUL00751	1
PUL00811	1
PUL0093	1
PUL0103	1
PUL01063	1
PUL01081	1
PUL01137	1
PUL0116	1
PUL01212	1
PUL01215	1
PUL01217	1
PUL0123	1
PUL01237	1
PUL01348	1
PUL01462	1
PUL01484	1
PUL01615	1
PUL0172	1
PUL01772	1
PUL01815	1
PUL01832	1
PUL01843	1
PUL01845	1
PUL02026	1
PUL02250	1
PUL0230	1
PUL0258	1
PUL02616	1
PUL02670	1
PUL02813	1
PUL0299	1
PUL0300	1
PUL0301	1
PUL0311	1
PUL03330	1
PUL03363	1
PUL03365	1
PUL03366	1
PUL03402	1
PUL03404	1
PUL03405	1
PUL03471	1
PUL0363	1
PUL03662	1
PUL0392	1
PUL04040	1
PUL0406	1
PUL04064	1
PUL04066	1
PUL0418	1
PUL04292	1
PUL04315	1
PUL0454	1
PUL04582	1
PUL04591	1
PUL04604	1
PUL0473	1
PUL04827	1
PUL05078	1
PUL0513	1
PUL05771	1
PUL06012	1
