PUL0013	8.26e-94	3300006250_17
PUL0024	2.7e-58	3300006250_17
PUL0180	6.99e-30	3300006250_17
PUL0214	1.62e-85	3300006250_17
PUL0230	3.36e-128	3300006250_17
PUL0267	1.22e-245	3300006250_17
PUL0280	7.81e-05	3300006250_17
PUL0326	1.84e-21	3300006250_17
PUL0326	2.99e-21	3300006250_17
PUL0333	2.45e-119	3300006250_17
PUL0340	6.24e-302	3300006250_17
PUL0347	2.37e-307	3300006250_17
PUL0501	1.8e-162	3300006250_17
PUL0519	4.35e-293	3300006250_17
PUL01060	5.57e-231	3300006250_17
PUL01212	3.25e-33	3300006250_17
PUL04066	7.7e-189	3300006250_17
PUL05302	1.17e-211	3300006250_17
PUL0017	6.02e-175	3300006259_15
PUL0022	1.94e-92	3300006259_15
PUL0108	6.92e-40	3300006259_15
PUL0124	8.02e-192	3300006259_15
PUL0216	3.28e-68	3300006259_15
PUL0230	9.42e-128	3300006259_15
PUL0267	8e-247	3300006259_15
PUL0300	2.14e-86	3300006259_15
PUL0340	7.32e-302	3300006259_15
PUL0347	2.23e-307	3300006259_15
PUL0375	3.15e-96	3300006259_15
PUL0390	2.77e-76	3300006259_15
PUL0519	7e-293	3300006259_15
PUL0599	5.75e-88	3300006259_15
PUL01060	9.07e-234	3300006259_15
PUL03362	1.41e-13	3300006259_15
PUL04066	6.43e-190	3300006259_15
PUL0016	1.65e-155	3300007109_9
PUL0017	3.59e-179	3300007109_9
PUL0019	2.21e-129	3300007109_9
PUL0025	2.82e-129	3300007109_9
PUL0028	9.65e-71	3300007109_9
PUL0029	2.98e-114	3300007109_9
PUL0029	7.59e-180	3300007109_9
PUL0038	2.84e-151	3300007109_9
PUL0049	3.12e-46	3300007109_9
PUL0058	1.33e-249	3300007109_9
PUL0106	1.96e-173	3300007109_9
PUL0121	1.41e-94	3300007109_9
PUL0121	4.39e-33	3300007109_9
PUL0124	2.18e-191	3300007109_9
PUL0124	2.84e-191	3300007109_9
PUL0195	9.53e-127	3300007109_9
PUL0195	9.61e-96	3300007109_9
PUL0238	2.35e-200	3300007109_9
PUL00241	1.19e-49	3300007109_9
PUL0267	2.87e-128	3300007109_9
PUL0267	3.99e-249	3300007109_9
PUL0267	4.83e-70	3300007109_9
PUL00290	1.68e-83	3300007109_9
PUL00290	2.88e-40	3300007109_9
PUL0331	1.77e-81	3300007109_9
PUL0340	8.09e-159	3300007109_9
PUL0349	1.98e-196	3300007109_9
PUL0366	5.32e-107	3300007109_9
PUL0366	5.8e-51	3300007109_9
PUL0381	1.68e-55	3300007109_9
PUL0390	1.74e-95	3300007109_9
PUL0401	0.000156	3300007109_9
PUL0410	6.21e-52	3300007109_9
PUL00463	2.59e-145	3300007109_9
PUL00500	5.77e-93	3300007109_9
PUL0519	9.64e-264	3300007109_9
PUL0576	1.27e-124	3300007109_9
PUL0576	2.02e-254	3300007109_9
PUL0584	3.4e-183	3300007109_9
PUL01014	8.95e-44	3300007109_9
PUL01060	2.42e-118	3300007109_9
PUL01060	2.56e-248	3300007109_9
PUL01075	1.74e-149	3300007109_9
PUL01081	3.53e-102	3300007109_9
PUL01622	7.13e-39	3300007109_9
PUL02300	2.56e-110	3300007109_9
PUL03004	3.05e-91	3300007109_9
PUL04066	5.09e-227	3300007109_9
PUL04132	9.6e-48	3300007109_9
PUL05308	2.72e-91	3300007109_9
PUL0013	5.27e-94	3300008123_15
PUL0124	5.08e-190	3300008123_15
PUL0180	7.13e-30	3300008123_15
PUL0214	7.8e-86	3300008123_15
PUL0230	3.68e-128	3300008123_15
PUL0248	3.84e-112	3300008123_15
PUL0267	1.3e-245	3300008123_15
PUL0326	1.3e-21	3300008123_15
PUL0326	4.45e-21	3300008123_15
PUL0333	2.02e-119	3300008123_15
PUL0340	6.3e-302	3300008123_15
PUL0347	1.73e-307	3300008123_15
PUL0394	2.39e-59	3300008123_15
PUL0501	2.1e-162	3300008123_15
PUL0519	4.35e-293	3300008123_15
PUL00706	6.97e-156	3300008123_15
PUL01060	4.45e-231	3300008123_15
PUL01080	1.37e-47	3300008123_15
PUL03004	2.51e-61	3300008123_15
PUL04066	7.36e-189	3300008123_15
PUL05302	4.73e-212	3300008123_15
PUL0013	2.07e-93	3300008283_13
PUL0017	2.95e-175	3300008283_13
PUL0027	2.32e-47	3300008283_13
