PUL0013	1.3e-250	3300018933_7
PUL0017	5.83e-217	3300018933_7
PUL0030	5.93e-128	3300018933_7
PUL0038	2.43e-163	3300018933_7
PUL0058	1.91e-276	3300018933_7
PUL0106	4e-196	3300018933_7
PUL00107	4.64e-302	3300018933_7
PUL0122	1.35e-221	3300018933_7
PUL00138	9.69e-288	3300018933_7
PUL0138	5.61e-99	3300018933_7
PUL00139	2.34e-257	3300018933_7
PUL0209	5.59e-244	3300018933_7
PUL0227	3.27e-182	3300018933_7
PUL0245	2.12e-293	3300018933_7
PUL0245	7.55e-233	3300018933_7
PUL0278	7.04e-219	3300018933_7
PUL0309	5.03e-172	3300018933_7
PUL0333	1.9e-105	3300018933_7
PUL0347	9.22e-267	3300018933_7
PUL0390	5.88e-116	3300018933_7
PUL0396	1.07e-118	3300018933_7
PUL0399	6.29e-215	3300018933_7
PUL0574	2.06e-148	3300018933_7
PUL0575	6.1e-250	3300018933_7
PUL0599	1.37e-113	3300018933_7
PUL00706	4.48e-194	3300018933_7
PUL01080	2e-50	3300018933_7
PUL01937	3e-176	3300018933_7
PUL02670	1.76e-194	3300018933_7
PUL03390	2.95e-174	3300018933_7
PUL03412	7.61e-186	3300018933_7
PUL04132	3.07e-168	3300018933_7
PUL05470	1.18e-242	3300018933_7
