PUL0106	4
PUL0017	3
PUL01080	3
PUL00493	2
PUL01093	2
PUL0152	2
PUL0225	2
PUL02670	2
PUL03004	2
PUL0326	2
PUL03345	2
PUL0335	2
PUL03363	2
PUL0339	2
PUL03403	2
PUL03441	2
PUL0430	2
PUL0527	2
PUL0013	1
PUL0029	1
PUL00702	1
PUL00706	1
PUL0093	1
PUL0094	1
PUL00942	1
PUL0102	1
PUL0103	1
PUL01060	1
PUL01083	1
PUL01085	1
PUL01212	1
PUL01237	1
PUL01249	1
PUL01455	1
PUL01615	1
PUL0169	1
PUL0178	1
PUL0180	1
PUL01805	1
PUL02181	1
PUL0227	1
PUL0228	1
PUL02359	1
PUL0247	1
PUL0255	1
PUL02603	1
PUL0267	1
PUL0269	1
PUL0270	1
PUL0300	1
PUL0305	1
PUL0329	1
PUL0333	1
PUL03355	1
PUL03357	1
PUL03393	1
PUL03398	1
PUL0340	1
PUL0350	1
PUL0353	1
PUL0368	1
PUL0420	1
PUL0435	1
PUL0436	1
PUL0446	1
PUL0454	1
PUL04548	1
PUL04612	1
PUL0468	1
PUL0478	1
PUL0479	1
PUL0489	1
PUL0496	1
PUL0499	1
PUL0506	1
PUL0516	1
PUL0521	1
PUL05303	1
PUL0534	1
PUL05608	1
PUL0584	1
