3300013880_4	31
3300013881_7	10
3300019861_21	57
3300025528_13	126
3300025529_20	48
3300025530_17	123
3300025530_4	58
3300025542_2	49
3300025572_22	55
3300025624_1	51
3300025651_4	51
3300026874_1	48
3300026874_8	50
3300026967_4	40
3300026971_1	48
3300026971_11	50
3300026971_5	54
3300026972_5	84
3300026980_12	60
3300026980_3	42
3300026980_4	87
3300027015_4	40
3300027026_4	96
3300027051_6	50
3300027316_2	76
3300027319_4	93
3300027322_5	90
3300027342_6	90
3300027536_20	84
3300027592_18	84
3300027592_37	43
3300028923_15	61
