3300007345_7	31
3300007346_4	14
3300011151_1	33
3300011636_3	21
3300011665_5	16
3300011797_1	14
3300011817_1	98
3300012588_3	14
3300012808_9	57
3300012816_3	69
3300012819_9	12
3300012822_5	8
3300012823_4	42
3300012837_13	12
3300012842_2	74
3300012921_25	37
3300012999_18	16
3300013138_52	130
3300013469_2	15
3300013484_2	21
3300013494_3	21
3300013630_2	4
3300013992_2	9
3300014589_2	12
3300014684_2	26
3300022135_1	32
3300023179_36	87
3300025059_2	7
3300025079_6	16
3300025093_13	6
3300025218_6	26
3300025266_8	17
3300025287_5	49
3300025530_4	74
3300025536_9	49
3300026282_18	4
3300026283_8	30
3300026287_12	17
3300026288_13	27
3300026825_12	27
3300026825_2	82
3300026967_4	16
3300026971_5	25
3300026980_3	13
3300027015_4	12
3300027283_33	4
3300027796_14	51
