PUL01455	8
PUL01060	4
PUL0335	4
PUL0017	3
PUL0106	3
PUL01249	3
PUL0316	3
PUL0390	3
PUL0459	3
PUL05304	3
PUL0094	2
PUL0172	2
PUL0267	2
PUL03004	2
PUL03390	2
PUL0340	2
PUL0396	2
PUL04134	2
PUL0506	2
PUL00212	1
PUL0038	1
PUL0049	1
PUL00500	1
PUL0058	1
PUL00614	1
PUL0067	1
PUL00700	1
PUL0074	1
PUL0081	1
PUL01081	1
PUL0121	1
PUL01237	1
PUL0126	1
PUL0155	1
PUL01615	1
PUL0164	1
PUL0177	1
PUL0180	1
PUL01846	1
PUL0216	1
PUL0256	1
PUL02670	1
PUL02705	1
PUL0281	1
PUL0311	1
PUL0318	1
PUL0329	1
PUL0332	1
PUL0333	1
PUL03363	1
PUL03403	1
PUL03472	1
PUL0364	1
PUL0365	1
PUL0368	1
PUL0404	1
PUL0409	1
PUL04132	1
PUL04135	1
PUL0414	1
PUL0429	1
PUL04298	1
PUL04299	1
PUL04582	1
PUL04591	1
PUL04592	1
PUL04600	1
PUL046000	1
PUL04965	1
PUL0551	1
PUL05771	1
PUL0584	1
PUL0599	1
