PUL0017	1.87e-181	3300012921_25
PUL0038	1.83e-165	3300012921_25
PUL0043	2.31e-133	3300012921_25
PUL0053	6.26e-19	3300012921_25
PUL0106	2.44e-181	3300012921_25
PUL0121	9.6e-86	3300012921_25
PUL0155	1.74e-116	3300012921_25
PUL0180	3.26e-151	3300012921_25
PUL0209	8.4e-11	3300012921_25
PUL0227	3.05e-78	3300012921_25
PUL0267	2.93e-222	3300012921_25
PUL00290	8.87e-39	3300012921_25
PUL0316	7.38e-91	3300012921_25
PUL0333	9.24e-88	3300012921_25
PUL0335	1.24e-67	3300012921_25
PUL0335	1.31e-64	3300012921_25
PUL0337	3.26e-52	3300012921_25
PUL0337	9.07e-152	3300012921_25
PUL0340	1.86e-127	3300012921_25
PUL0375	2.42e-84	3300012921_25
PUL0390	1.99e-134	3300012921_25
PUL0396	1.11e-151	3300012921_25
PUL0396	1.22e-63	3300012921_25
PUL0500	4.96e-114	3300012921_25
PUL0584	4.67e-150	3300012921_25
PUL00614	2.79e-139	3300012921_25
PUL00699	3.77e-135	3300012921_25
PUL01083	1.26e-35	3300012921_25
PUL01249	3.86e-181	3300012921_25
PUL01352	2.35e-81	3300012921_25
PUL01455	6.53e-197	3300012921_25
PUL02705	1.86e-76	3300012921_25
PUL02811	4.43e-66	3300012921_25
PUL03390	8.78e-170	3300012921_25
PUL03412	2.17e-156	3300012921_25
PUL04581	1.06e-41	3300012921_25
PUL04608	4.16e-67	3300012921_25
