PUL0007	3.5e-99	3300022137_10
PUL0049	2.75e-13	3300022137_10
PUL0049	6.63e-138	3300022137_10
PUL0051	2.19e-68	3300022137_10
PUL0121	4.4e-38	3300022137_10
PUL0143	2.25e-49	3300022137_10
PUL0212	1.5e-136	3300022137_10
PUL0246	7.47e-26	3300022137_10
PUL0309	3.66e-52	3300022137_10
PUL0316	1.16e-89	3300022137_10
PUL0316	5.88e-90	3300022137_10
PUL0337	2.8e-140	3300022137_10
PUL0337	2.92e-138	3300022137_10
PUL0340	6.26e-79	3300022137_10
PUL0340	7.2e-130	3300022137_10
PUL00478	6.28e-50	3300022137_10
PUL0501	1.32e-160	3300022137_10
PUL0547	3.68e-17	3300022137_10
PUL00614	5.36e-39	3300022137_10
PUL00615	2.16e-92	3300022137_10
PUL01087	1.84e-160	3300022137_10
PUL02250	3.34e-100	3300022137_10
PUL02591	1.26e-75	3300022137_10
PUL02805	6.04e-67	3300022137_10
PUL03350	2.27e-11	3300022137_10
PUL03350	2.76e-29	3300022137_10
PUL03355	3.42e-90	3300022137_10
PUL03412	2.18e-108	3300022137_10
PUL03900	7.97e-43	3300022137_10
PUL04066	1.98e-122	3300022137_10
PUL04066	2.67e-62	3300022137_10
PUL04144	1.16e-60	3300022137_10
PUL04290	1.09e-83	3300022137_10
PUL04291	5.02e-35	3300022137_10
PUL04299	3.33e-41	3300022137_10
PUL04516	2.43e-131	3300022137_10
PUL04930	2.36e-60	3300022137_10
PUL05020	7e-153	3300022137_10
PUL05092	3.02e-07	3300022137_10
PUL05173	5.88e-24	3300022137_10
PUL0049	1.26e-139	3300022181_47
PUL0180	3.08e-53	3300022181_47
PUL0180	3.17e-74	3300022181_47
PUL0212	5.37e-164	3300022181_47
PUL0212	5.94e-152	3300022181_47
PUL0216	2.68e-95	3300022181_47
PUL0286	3.62e-126	3300022181_47
PUL0337	1.08e-140	3300022181_47
PUL00474	6.35e-19	3300022181_47
PUL00615	3.95e-96	3300022181_47
PUL04066	1.48e-101	3300022181_47
PUL04066	7.34e-126	3300022181_47
PUL04298	9.46e-106	3300022181_47
PUL04930	4.35e-65	3300022181_47
PUL05160	2.78e-156	3300022181_47
PUL0212	6.44e-161	3300024305_4
PUL0286	1.69e-126	3300024305_4
PUL01010	3.64e-26	3300024305_4
PUL01088	2.14e-60	3300024305_4
PUL03390	1.3e-83	3300024305_4
PUL03412	4.57e-77	3300024305_4
PUL04066	3.17e-129	3300024305_4
PUL0049	2.58e-143	3300025587_25
PUL0212	2.7e-150	3300025587_25
PUL0286	4.99e-127	3300025587_25
PUL04066	7.84e-95	3300025587_25
PUL0049	6.73e-139	3300029120_22
PUL0121	1.02e-61	3300029120_22
PUL0121	2.46e-11	3300029120_22
PUL0172	1.09e-52	3300029120_22
PUL0188	2.91e-116	3300029120_22
PUL0212	2.77e-134	3300029120_22
PUL0316	6.48e-85	3300029120_22
PUL0333	3.32e-05	3300029120_22
PUL0337	1.33e-145	3300029120_22
PUL0337	4.24e-129	3300029120_22
PUL0340	9.91e-126	3300029120_22
PUL0502	1.84e-16	3300029120_22
PUL0555	5.86e-146	3300029120_22
PUL01101	1.26e-47	3300029120_22
PUL01807	7.09e-16	3300029120_22
PUL02500	3.07e-72	3300029120_22
PUL03368	1.73e-17	3300029120_22
PUL03412	2.6e-77	3300029120_22
PUL04290	3.68e-86	3300029120_22
PUL04299	1.28e-34	3300029120_22
PUL04516	1.72e-129	3300029120_22
PUL04943	2.35e-123	3300029120_22
PUL05020	7.17e-139	3300029120_22
PUL0049	1.53e-138	3300029394_31
PUL0121	4.36e-27	3300029394_31
PUL0168	5.05e-98	3300029394_31
PUL0212	1.66e-135	3300029394_31
PUL0214	1.52e-105	3300029394_31
PUL0226	1.8e-63	3300029394_31
PUL0316	1.6e-83	3300029394_31
PUL0337	1.65e-145	3300029394_31
PUL0337	3.07e-129	3300029394_31
PUL0339	4.53e-07	3300029394_31
PUL0555	5.74e-146	3300029394_31
PUL03004	5.86e-56	3300029394_31
PUL03390	1.24e-90	3300029394_31
PUL03457	9.88e-30	3300029394_31
PUL04066	4.14e-82	3300029394_31
PUL04066	6.68e-118	3300029394_31
PUL04144	2.59e-68	3300029394_31
PUL04144	4.91e-72	3300029394_31
PUL04298	1.4e-104	3300029394_31
PUL04299	3.94e-35	3300029394_31
PUL04516	2.95e-130	3300029394_31
PUL04600	1.06e-28	3300029394_31
PUL04923	7.75e-117	3300029394_31
PUL04943	2.83e-126	3300029394_31
PUL05020	1.3e-139	3300029394_31
PUL0049	1.43e-139	3300029494_32
PUL0051	2.61e-65	3300029494_32
PUL0121	2.28e-62	3300029494_32
PUL0121	2.58e-27	3300029494_32
PUL0121	3.51e-38	3300029494_32
PUL0121	4.81e-34	3300029494_32
PUL0172	1.38e-52	3300029494_32
PUL0181	3.65e-20	3300029494_32
PUL0212	1.09e-135	3300029494_32
PUL0214	7.54e-105	3300029494_32
PUL0258	9.09e-15	3300029494_32
PUL0270	3.37e-07	3300029494_32
PUL00290	2.7e-77	3300029494_32
PUL0292	7.61e-36	3300029494_32
PUL0316	2.44e-85	3300029494_32
PUL0337	1.31e-145	3300029494_32
PUL0337	6.4e-130	3300029494_32
PUL0340	1.76e-126	3300029494_32
PUL0340	4.73e-05	3300029494_32
PUL0340	9.39e-39	3300029494_32
PUL0406	2.49e-22	3300029494_32
PUL0436	8.75e-05	3300029494_32
PUL0555	2.68e-146	3300029494_32
PUL00615	1.82e-103	3300029494_32
PUL00940	5.02e-11	3300029494_32
PUL01014	7.37e-47	3300029494_32
PUL01080	1.92e-38	3300029494_32
PUL01107	7.39e-13	3300029494_32
PUL02598	1.68e-40	3300029494_32
PUL02815	2.08e-28	3300029494_32
PUL02818	1.04e-41	3300029494_32
PUL03004	6.47e-56	3300029494_32
PUL03057	7.94e-11	3300029494_32
PUL03390	2.27e-90	3300029494_32
PUL03412	3.24e-77	3300029494_32
PUL03904	4.08e-15	3300029494_32
PUL04066	3.1e-81	3300029494_32
PUL04066	9.35e-118	3300029494_32
PUL04144	1.75e-68	3300029494_32
PUL04144	2.65e-68	3300029494_32
PUL04144	3.58e-62	3300029494_32
PUL04299	1.94e-44	3300029494_32
PUL04299	2.91e-35	3300029494_32
PUL04516	1.57e-129	3300029494_32
PUL04923	1.93e-117	3300029494_32
PUL04943	1.45e-124	3300029494_32
PUL05020	2.09e-138	3300029494_32
PUL05320	2.5e-15	3300029494_32
PUL0017	3.09e-09	3300029594_29
PUL0212	2.04e-134	3300029594_29
PUL0214	2.84e-104	3300029594_29
PUL0255	8.72e-06	3300029594_29
PUL0316	2.54e-84	3300029594_29
PUL0337	1.32e-145	3300029594_29
PUL0337	2.27e-129	3300029594_29
PUL0339	4.65e-24	3300029594_29
PUL0340	1.36e-126	3300029594_29
PUL0555	1.95e-145	3300029594_29
PUL01101	9.65e-47	3300029594_29
PUL03412	2.68e-77	3300029594_29
PUL04299	8.35e-44	3300029594_29
PUL04516	1.79e-129	3300029594_29
PUL04923	7.27e-117	3300029594_29
PUL04943	4.16e-125	3300029594_29
PUL05020	1e-138	3300029594_29
PUL0049	3.91e-139	3300029684_32
PUL0081	4.41e-31	3300029684_32
PUL0106	1.82e-44	3300029684_32
PUL0121	1.25e-42	3300029684_32
PUL0121	5.72e-28	3300029684_32
PUL0151	8.53e-10	3300029684_32
PUL0172	4.58e-53	3300029684_32
PUL0178	2.56e-46	3300029684_32
PUL0212	1.68e-135	3300029684_32
PUL0214	3.17e-105	3300029684_32
PUL0226	1.84e-63	3300029684_32
PUL00241	8.41e-14	3300029684_32
PUL0255	4.25e-06	3300029684_32
PUL0258	9.98e-15	3300029684_32
PUL0270	3.65e-07	3300029684_32
PUL00290	1.47e-77	3300029684_32
PUL0309	3.98e-24	3300029684_32
PUL0316	2.17e-85	3300029684_32
PUL0337	1.76e-145	3300029684_32
PUL0337	9.53e-131	3300029684_32
PUL0340	1.22e-40	3300029684_32
PUL0340	5.78e-124	3300029684_32
PUL0432	1.45e-08	3300029684_32
PUL0436	1.88e-07	3300029684_32
PUL00475	2.28e-56	3300029684_32
PUL0555	2.16e-146	3300029684_32
PUL00940	4.24e-11	3300029684_32
PUL01014	3.02e-47	3300029684_32
PUL01020	2.71e-06	3300029684_32
PUL01101	9.07e-48	3300029684_32
PUL01622	1.14e-12	3300029684_32
PUL01622	3.16e-11	3300029684_32
PUL01807	2.34e-31	3300029684_32
PUL01807	0.000454	3300029684_32
PUL01935	7.49e-06	3300029684_32
PUL02574	1.97e-38	3300029684_32
PUL02574	9.14e-26	3300029684_32
PUL02591	7.28e-71	3300029684_32
PUL02598	1.95e-39	3300029684_32
PUL02817	3.58e-14	3300029684_32
PUL02817	5.53e-19	3300029684_32
PUL03368	1.27e-17	3300029684_32
PUL03390	2.67e-90	3300029684_32
PUL04066	1.11e-118	3300029684_32
PUL04148	2.4e-20	3300029684_32
PUL04290	5.6e-86	3300029684_32
PUL04298	1.21e-103	3300029684_32
PUL04299	2.18e-44	3300029684_32
PUL04299	3.66e-35	3300029684_32
PUL04516	1.46e-130	3300029684_32
PUL04923	2.47e-116	3300029684_32
PUL04930	5.36e-87	3300029684_32
PUL04943	3.79e-126	3300029684_32
PUL05020	3.76e-138	3300029684_32
PUL0188	4.22e-116	3300029688_21
PUL0212	1.94e-134	3300029688_21
PUL0316	9.99e-85	3300029688_21
PUL0337	1.93e-145	3300029688_21
PUL0340	3.13e-125	3300029688_21
PUL0555	5.02e-145	3300029688_21
PUL01101	3.06e-47	3300029688_21
PUL05020	7.46e-137	3300029688_21
PUL0049	1.11e-137	3300029738_29
PUL0180	2.02e-42	3300029738_29
PUL0212	1.29e-134	3300029738_29
PUL00290	8.09e-77	3300029738_29
PUL0316	7.31e-85	3300029738_29
PUL0333	2.2e-06	3300029738_29
PUL0337	2.33e-145	3300029738_29
PUL0340	2.84e-126	3300029738_29
PUL00615	1.49e-102	3300029738_29
PUL01014	1.08e-46	3300029738_29
PUL01101	1.16e-45	3300029738_29
PUL01935	2.99e-05	3300029738_29
PUL03390	1.17e-89	3300029738_29
PUL03904	9.66e-46	3300029738_29
PUL04066	7.12e-87	3300029738_29
PUL04299	1.55e-41	3300029738_29
PUL04516	1.2e-129	3300029738_29
PUL04923	6.73e-117	3300029738_29
PUL04943	2.13e-123	3300029738_29
PUL05020	1.56e-139	3300029738_29
PUL0049	1.66e-137	3300029851_24
PUL0121	1.52e-27	3300029851_24
PUL0212	1.19e-135	3300029851_24
PUL0214	1.34e-104	3300029851_24
PUL0217	2.84e-07	3300029851_24
PUL0226	1.74e-63	3300029851_24
PUL0309	1.42e-66	3300029851_24
PUL0335	1.2e-08	3300029851_24
PUL0337	3.43e-146	3300029851_24
PUL0337	7.96e-130	3300029851_24
PUL0340	3.35e-126	3300029851_24
PUL00615	1.8e-103	3300029851_24
PUL01101	5.11e-47	3300029851_24
PUL01218	4.04e-50	3300029851_24
PUL01730	9.45e-16	3300029851_24
PUL02181	1.21e-09	3300029851_24
PUL03412	1.32e-77	3300029851_24
PUL04066	7.5e-82	3300029851_24
PUL04144	1.03e-74	3300029851_24
PUL04144	3.06e-70	3300029851_24
PUL04299	3.72e-34	3300029851_24
PUL04516	1.97e-130	3300029851_24
PUL04943	2.24e-124	3300029851_24
