PUL0049	16
PUL0212	16
PUL0267	13
PUL0121	12
PUL0340	10
PUL01051	6
PUL0106	6
PUL01080	6
PUL0454	6
PUL01060	5
PUL0269	5
PUL0316	5
PUL0584	5
PUL0017	4
PUL00290	4
PUL0214	4
PUL02506	4
PUL0309	4
PUL0333	4
PUL03412	4
PUL0406	4
PUL04299	4
PUL05160	4
PUL00475	3
PUL00479	3
PUL01010	3
PUL0178	3
PUL02500	3
PUL0390	3
PUL04600	3
PUL04608	3
PUL04930	3
PUL05302	3
PUL0534	3
PUL00441	2
PUL00478	2
PUL00500	2
PUL00615	2
PUL00706	2
PUL01014	2
PUL01218	2
PUL01247	2
PUL01450	2
PUL0180	2
PUL0216	2
PUL02250	2
PUL02591	2
PUL02817	2
PUL0302	2
PUL03332	2
PUL0337	2
PUL03390	2
PUL04066	2
PUL0425	2
PUL0430	2
PUL04460	2
PUL0459	2
PUL046003	2
PUL04605	2
PUL0527	2
PUL0012	1
PUL0029	1
PUL00495	1
PUL00504	1
PUL01013	1
PUL01071	1
PUL01073	1
PUL01074	1
PUL01083	1
PUL01101	1
PUL01137	1
PUL01212	1
PUL0123	1
PUL0124	1
PUL01332	1
PUL01350	1
PUL01467	1
PUL01477	1
PUL01610	1
PUL01622	1
PUL0165	1
PUL0168	1
PUL0172	1
PUL01822	1
PUL02025	1
PUL0230	1
PUL02300	1
PUL0232	1
PUL02351	1
PUL0237	1
PUL02509	1
PUL0260	1
PUL0266	1
PUL0270	1
PUL0281	1
PUL02813	1
PUL02815	1
PUL0282	1
PUL0296	1
PUL0300	1
PUL03295	1
PUL03358	1
PUL03362	1
PUL03365	1
PUL03366	1
PUL0339	1
PUL0368	1
PUL03687	1
PUL03904	1
PUL0396	1
PUL0399	1
PUL04068	1
PUL04132	1
PUL0414	1
PUL04142	1
PUL04144	1
PUL04148	1
PUL0423	1
PUL04247	1
PUL04290	1
PUL04298	1
PUL0438	1
PUL04513	1
PUL04591	1
PUL04630	1
PUL0486	1
PUL0494	1
PUL0506	1
PUL0514	1
PUL0521	1
PUL05300	1
PUL05308	1
PUL0571	1
PUL05771	1
PUL0602	1
