3300006510_1	43
3300007316_22	33
3300007874_1	39
3300010266_9	65
3300010280_23	73
3300010280_36	56
3300011511_6	74
3300011656_2	44
3300011682_3	66
3300011807_4	36
3300011811_6	38
3300011819_2	48
3300011867_3	119
3300012229_2	70
3300012241_5	70
3300013497_7	55
3300014519_5	72
3300014527_5	76
3300014609_4	68
3300014616_2	41
3300014630_4	69
3300014731_4	72
3300014749_6	63
3300014953_8	65
3300014970_8	70
3300021255_79	49
3300022135_5	48
3300022135_7	44
3300022137_9	46
3300022146_7	45
3300028912_3	73
3300028952_2	73
3300028954_2	70
3300028955_4	70
3300028965_5	57
3300028969_6	71
3300029009_6	72
3300029044_14	43
3300029065_2	69
3300029066_3	69
3300029068_5	67
3300029084_3	77
3300029085_7	52
3300029088_6	64
3300029340_27	41
3300029461_10	55
3300029828_15	68
