PUL0017	81
PUL0212	36
PUL0196	35
PUL0584	33
PUL0029	32
PUL01060	32
PUL0230	31
PUL0267	28
PUL03412	28
PUL0347	28
PUL05302	27
PUL0016	26
PUL0121	24
PUL0048	22
PUL04066	22
PUL04132	22
PUL0582	21
PUL0195	19
PUL00706	18
PUL03004	18
PUL0327	18
PUL00206	16
PUL0106	16
PUL02300	16
PUL0333	16
PUL03357	16
PUL01301	15
PUL03905	15
PUL0574	15
PUL0122	14
PUL0022	12
PUL01131	12
PUL0005	11
PUL01249	11
PUL01622	11
PUL0219	11
PUL03403	11
PUL0575	11
PUL01080	10
PUL03680	10
PUL0390	10
PUL0457	10
PUL0277	9
PUL0340	9
PUL0384	9
PUL04518	9
PUL0527	9
PUL0024	8
PUL0025	8
PUL00290	8
PUL0186	8
PUL0296	8
PUL0316	8
PUL0335	8
PUL0038	7
PUL0153	7
PUL01846	7
PUL01847	7
PUL0216	7
PUL03355	7
PUL0337	7
PUL0569	7
PUL0571	7
PUL0007	6
PUL0037	6
PUL01013	6
PUL0168	6
PUL0227	6
PUL0238	6
PUL02670	6
PUL0399	6
PUL00061	5
PUL0013	5
PUL01610	5
PUL01772	5
PUL0180	5
PUL0201	5
PUL0246	5
PUL0326	5
PUL0339	5
PUL0366	5
PUL04135	5
PUL0019	4
PUL00500	4
PUL0103	4
PUL01334	4
PUL0232	4
PUL0256	4
PUL03419	4
PUL03473	4
PUL0372	4
PUL0396	4
PUL0406	4
PUL0407	4
PUL0410	4
PUL04600	4
PUL04608	4
PUL0544	4
PUL05609	4
PUL0591	4
PUL0009	3
PUL00108	3
PUL00241	3
PUL0033	3
PUL0049	3
PUL00603	3
PUL0094	3
PUL01082	3
PUL01210	3
PUL01212	3
PUL0123	3
PUL01248	3
PUL02301	3
PUL0236	3
PUL0266	3
PUL0278	3
PUL0299	3
PUL0349	3
PUL03686	3
PUL03990	3
PUL04064	3
PUL0434	3
PUL04605	3
PUL05391	3
PUL0590	3
PUL0010	2
PUL0015	2
PUL00203	2
PUL00299	2
PUL00504	2
PUL00604	2
PUL00920	2
PUL01042	2
PUL01070	2
PUL01087	2
PUL01101	2
PUL01217	2
PUL0154	2
PUL01615	2
PUL01843	2
PUL0210	2
PUL0245	2
PUL02483	2
PUL0269	2
PUL0270	2
PUL0279	2
PUL0281	2
PUL02815	2
PUL0297	2
PUL0331	2
PUL03332	2
PUL03401	2
PUL03404	2
PUL03471	2
PUL0368	2
PUL03691	2
PUL03904	2
PUL03992	2
PUL0401	2
PUL0402	2
PUL0414	2
PUL04298	2
PUL04466	2
PUL04526	2
PUL04549	2
PUL0486	2
PUL04899	2
PUL04930	2
PUL05303	2
PUL05304	2
PUL0561	2
PUL0576	2
PUL0579	2
PUL0001	1
PUL0002	1
PUL00081	1
PUL00103	1
PUL00130	1
PUL00137	1
PUL0020	1
PUL00205	1
PUL00215	1
PUL00216	1
PUL0028	1
PUL00292	1
PUL0031	1
PUL0034	1
PUL0035	1
PUL0036	1
PUL00368	1
PUL00438	1
PUL00471	1
PUL00479	1
PUL00505	1
PUL0058	1
PUL00605	1
PUL00670	1
PUL00692	1
PUL00702	1
PUL0088	1
PUL00942	1
PUL01061	1
PUL01066	1
PUL01069	1
PUL01075	1
PUL0116	1
PUL01215	1
PUL01231	1
PUL01247	1
PUL01330	1
PUL0143	1
PUL0145	1
PUL01510	1
PUL0152	1
PUL0155	1
PUL0172	1
PUL01808	1
PUL0182	1
PUL0190	1
PUL0197	1
PUL02100	1
PUL0213	1
PUL0214	1
PUL0218	1
PUL0226	1
PUL02302	1
PUL02461	1
PUL0247	1
PUL0250	1
PUL0258	1
PUL0261	1
PUL02612	1
PUL0265	1
PUL0268	1
PUL02705	1
PUL0271	1
PUL0286	1
PUL0291	1
PUL02910	1
PUL0295	1
PUL0298	1
PUL0302	1
PUL0303	1
PUL0307	1
PUL0324	1
PUL03331	1
PUL03363	1
PUL03390	1
PUL03406	1
PUL03407	1
PUL03440	1
PUL03457	1
PUL0365	1
PUL03662	1
PUL0370	1
PUL0375	1
PUL0388	1
PUL03903	1
PUL04065	1
PUL04136	1
PUL0417	1
PUL0428	1
PUL04492	1
PUL04519	1
PUL0452	1
PUL0454	1
PUL04541	1
PUL04583	1
PUL04587	1
PUL04591	1
PUL04592	1
PUL046003	1
PUL0472	1
PUL0473	1
PUL04826	1
PUL04922	1
PUL04940	1
PUL04943	1
PUL0501	1
PUL0506	1
PUL05078	1
PUL05154	1
PUL0519	1
PUL05296	1
PUL05305	1
PUL05770	1
PUL05841	1
PUL0593	1
PUL0595	1
PUL0598	1
PUL0599	1
PUL06012	1
PUL06013	1
PUL06020	1
