PUL0017	4.11e-209	3300006441_1
PUL0017	9.25e-180	3300006441_1
PUL0019	1.11e-128	3300006441_1
PUL0121	1.06e-52	3300006441_1
PUL0121	1.07e-75	3300006441_1
PUL0121	1.32e-119	3300006441_1
PUL0154	4.26e-169	3300006441_1
PUL0196	6.38e-88	3300006441_1
PUL0265	1.91e-300	3300006441_1
PUL00291	9.56e-05	3300006441_1
PUL00292	2.93e-99	3300006441_1
PUL0316	7.25e-95	3300006441_1
PUL0333	3.29e-108	3300006441_1
PUL0340	5.09e-154	3300006441_1
PUL0349	8.28e-170	3300006441_1
PUL0390	7.65e-26	3300006441_1
PUL0414	1.08e-126	3300006441_1
PUL0428	4.11e-05	3300006441_1
PUL0457	2.3e-103	3300006441_1
PUL0591	1.27e-97	3300006441_1
PUL01060	1.94e-242	3300006441_1
PUL01249	3.04e-165	3300006441_1
PUL01622	1.17e-130	3300006441_1
PUL03295	3.81e-57	3300006441_1
PUL03401	1.28e-08	3300006441_1
PUL03412	1.49e-190	3300006441_1
PUL03412	9.59e-10	3300006441_1
PUL04604	5.44e-60	3300006441_1
PUL05841	8.62e-203	3300006441_1
PUL0017	1.03e-179	3300008668_4
PUL0017	3.02e-209	3300008668_4
PUL0019	4.17e-128	3300008668_4
PUL0036	2.1e-113	3300008668_4
PUL0121	1.11e-119	3300008668_4
PUL0154	1.99e-168	3300008668_4
PUL0196	5.78e-88	3300008668_4
PUL0265	1.92e-300	3300008668_4
PUL0303	2.35e-29	3300008668_4
PUL0316	7.25e-95	3300008668_4
PUL0332	8.65e-29	3300008668_4
PUL0333	3.22e-108	3300008668_4
PUL0337	6.75e-58	3300008668_4
PUL0340	1.55e-20	3300008668_4
PUL0340	3.94e-104	3300008668_4
PUL0340	7.83e-154	3300008668_4
PUL0414	1.12e-126	3300008668_4
PUL00601	4.89e-120	3300008668_4
PUL00942	9.09e-70	3300008668_4
PUL01060	8.92e-243	3300008668_4
PUL01249	2.33e-165	3300008668_4
PUL01622	4.74e-128	3300008668_4
PUL03295	3.81e-57	3300008668_4
PUL03332	3.99e-25	3300008668_4
PUL03401	1.25e-08	3300008668_4
PUL03404	1.04e-44	3300008668_4
PUL03404	2.32e-45	3300008668_4
PUL03412	8.74e-191	3300008668_4
PUL03412	8.96e-10	3300008668_4
PUL04062	2.48e-19	3300008668_4
PUL04062	2.55e-22	3300008668_4
PUL05841	8.62e-203	3300008668_4
PUL0017	5.53e-205	3300011500_3
PUL0036	2.68e-114	3300011500_3
PUL0121	3.87e-79	3300011500_3
PUL0121	6.58e-117	3300011500_3
PUL0297	1.5e-54	3300011500_3
PUL0333	6.95e-109	3300011500_3
PUL0349	1.81e-176	3300011500_3
PUL0373	8.27e-93	3300011500_3
PUL03412	1.61e-187	3300011500_3
PUL05841	1.67e-191	3300011500_3
PUL0022	5.62e-204	3300011683_2
PUL0022	6.45e-43	3300011683_2
PUL0036	4.99e-114	3300011683_2
PUL0121	3.59e-79	3300011683_2
PUL0121	8.14e-117	3300011683_2
PUL0122	6.45e-142	3300011683_2
PUL0333	6.87e-109	3300011683_2
PUL0340	4.22e-12	3300011683_2
PUL0349	6.8e-177	3300011683_2
PUL0468	3.51e-14	3300011683_2
PUL0524	2.04e-20	3300011683_2
PUL00602	2.01e-16	3300011683_2
PUL03412	1.56e-187	3300011683_2
PUL03473	1.15e-32	3300011683_2
PUL04066	4.07e-88	3300011683_2
PUL0017	2.63e-209	3300013563_1
PUL0017	3.85e-180	3300013563_1
PUL0019	1.44e-128	3300013563_1
PUL0036	1.8e-112	3300013563_1
PUL0121	1.22e-74	3300013563_1
PUL0121	6.67e-120	3300013563_1
PUL0121	9.53e-54	3300013563_1
PUL0265	1.94e-301	3300013563_1
PUL0333	6.92e-109	3300013563_1
PUL0340	2.31e-155	3300013563_1
PUL0349	8.48e-170	3300013563_1
PUL0457	3.95e-103	3300013563_1
PUL01060	2.32e-242	3300013563_1
PUL01080	4.59e-54	3300013563_1
PUL01610	3.25e-46	3300013563_1
PUL03390	1.32e-194	3300013563_1
PUL03412	1.21e-190	3300013563_1
PUL03419	1.81e-169	3300013563_1
PUL05841	9.24e-201	3300013563_1
PUL0009	4.53e-34	3300013570_1
PUL0017	6.11e-182	3300013570_1
PUL0017	7.73e-209	3300013570_1
PUL0036	1.52e-113	3300013570_1
PUL0038	7.9e-156	3300013570_1
PUL0121	1.47e-119	3300013570_1
PUL0121	1.94e-75	3300013570_1
PUL0154	1.31e-168	3300013570_1
PUL0196	2.13e-89	3300013570_1
PUL0197	1.44e-50	3300013570_1
PUL0214	1.1e-115	3300013570_1
PUL0265	6.24e-303	3300013570_1
