3300006464_8	12
3300006523_8	16
3300007222_12	18
3300007298_11	30
3300007498_10	22
3300007705_5	11
3300007806_6	10
3300007921_6	13
3300008060_5	13
3300008101_9	16
3300008103_10	7
3300008361_9	19
3300008512_6	7
3300008726_4	50
3300008728_11	16
3300008744_9	47
3300014783_5	10
3300014824_11	29
3300014946_5	25
3300029030_2	37
3300029045_6	56
3300029055_6	24
3300029060_6	7
3300029102_5	29
3300029136_10	9
3300029330_10	10
3300029417_10	10
3300029490_14	12
3300029552_5	11
3300029557_8	11
3300029580_12	17
3300029611_10	6
3300029615_12	4
3300029622_14	6
3300029675_6	15
3300029688_6	5
3300029698_6	12
3300029703_11	13
3300029707_11	8
3300029708_11	15
3300029711_11	18
3300029715_16	8
3300029716_10	8
3300029717_13	23
3300029725_10	7
3300029730_7	9
3300029731_7	16
3300029734_11	11
3300029735_10	7
3300029756_6	22
3300029772_11	16
3300029790_12	16
3300029840_11	4
3300029855_7	16
3300029856_8	7
3300029877_6	8
